Date,Open,High,Low,Close,Adj Close,Volume
2014-04-08,110.559998,112.739998,110.379997,112.660004,99.159363,3863900
2014-04-09,112.720001,113.139999,112.110001,113.050003,99.502609,2899600
2014-04-10,114.120003,114.440002,111.940002,112.080002,98.648865,3305100
2014-04-11,111.440002,112.779999,111.400002,112.080002,98.648865,3097800
2014-04-14,112.489998,113.000000,111.529999,112.559998,99.071320,2519000
2014-04-15,112.580002,112.959999,111.449997,112.059998,98.631256,2123700
2014-04-16,112.800003,113.639999,112.269997,113.489998,99.889877,2455000
2014-04-17,113.519997,114.029999,113.120003,113.500000,99.898697,1659000
2014-04-21,113.510002,114.099998,113.400002,114.099998,100.426781,1826800
2014-04-22,114.000000,114.230003,113.510002,113.559998,99.951485,2315100
2014-04-23,113.480003,114.989998,113.330002,114.790001,101.034096,1991200
2014-04-24,114.900002,115.309998,114.139999,115.029999,101.245338,1939300
2014-04-25,114.849998,115.300003,114.199997,115.010002,101.227715,1721200
2014-04-28,115.099998,116.610001,115.099998,115.589996,101.738205,3018800
2014-04-29,115.379997,115.949997,115.160004,115.400002,101.570992,1580300
2014-04-30,115.040001,115.760002,114.760002,115.680000,101.817436,1633800
2014-05-01,115.680000,116.000000,114.940002,115.559998,101.711845,1168000
2014-05-02,116.139999,116.139999,115.059998,115.150002,101.350960,1321100
2014-05-05,115.059998,115.059998,113.930000,114.489998,100.770042,1398000
2014-05-06,114.279999,114.489998,112.769997,112.830002,99.308983,1945300
2014-05-07,112.830002,113.089996,111.610001,111.980003,98.560829,2950600
2014-05-08,113.080002,114.820000,112.970001,114.730003,100.981293,2556900
2014-05-09,114.550003,115.669998,114.300003,115.389999,101.562202,1954600
2014-05-12,115.779999,116.910004,115.580002,116.510002,102.547989,1940500
2014-05-13,116.320000,116.599998,116.080002,116.290001,102.354332,1229400
2014-05-14,115.730003,116.099998,114.860001,115.129997,101.643639,1255300
2014-05-15,114.760002,114.800003,113.620003,114.349998,100.955017,1883200
2014-05-16,114.580002,115.820000,114.360001,115.610001,102.067421,2145300
2014-05-19,115.089996,116.550003,114.870003,116.370003,102.738388,2212800
2014-05-20,115.790001,116.110001,114.980003,115.129997,101.643639,2126900
2014-05-21,115.099998,115.320000,114.160004,114.519997,101.105087,1712700
2014-05-22,114.529999,115.000000,114.400002,114.730003,101.290504,1059900
2014-05-23,115.070000,115.150002,114.510002,114.940002,101.475899,1100300
2014-05-27,115.000000,115.220001,113.620003,113.870003,100.531235,2583900
2014-05-28,114.000000,114.949997,113.959999,114.239998,100.857910,2388800
2014-05-29,114.580002,115.190002,113.510002,114.139999,100.769615,2976700
2014-05-30,114.610001,116.089996,114.010002,116.019997,102.429390,2622400
2014-06-02,115.839996,116.139999,115.540001,115.680000,102.129211,1082100
2014-06-03,115.470001,116.000000,115.269997,115.510002,101.979126,1127400
2014-06-04,115.290001,116.489998,115.269997,116.309998,102.685417,1293000
2014-06-05,117.000000,117.940002,116.720001,117.750000,103.956718,2614300
2014-06-06,117.690002,118.239998,117.580002,118.230003,104.380516,1664800
2014-06-09,118.209999,118.849998,117.470001,117.779999,103.983223,1623100
2014-06-10,117.370003,117.730003,116.900002,117.099998,103.382874,1089100
2014-06-11,116.459999,116.940002,115.980003,116.239998,102.623604,1117100
2014-06-12,116.129997,116.430000,115.070000,115.440002,101.917328,1423400
2014-06-13,115.699997,115.699997,114.669998,115.300003,101.793755,1230000
2014-06-16,115.320000,115.459999,114.949997,115.430000,101.908516,1503100
2014-06-17,115.400002,115.790001,115.139999,115.449997,101.926147,1505800
2014-06-18,115.660004,116.339996,115.070000,116.269997,102.650108,2113100
2014-06-19,116.570000,116.580002,115.779999,116.260002,102.641289,1635800
2014-06-20,116.650002,116.650002,115.089996,115.360001,101.846710,2958000
2014-06-23,115.199997,115.320000,114.510002,115.220001,101.723106,1501600
2014-06-24,115.529999,116.510002,115.080002,116.309998,102.685417,1906600
2014-06-25,116.000000,116.449997,115.680000,116.269997,102.650108,1188700
2014-06-26,116.239998,116.500000,115.279999,115.639999,102.093903,1252100
2014-06-27,115.629997,115.750000,115.010002,115.489998,101.961479,2477300
2014-06-30,115.620003,116.089996,115.099998,115.160004,101.670120,1386600
2014-07-01,115.540001,115.699997,114.900002,115.440002,101.917328,1501700
2014-07-02,115.250000,115.910004,115.250000,115.750000,102.191017,1122200
2014-07-03,115.860001,116.589996,115.800003,116.349998,102.720734,976000
2014-07-07,116.330002,116.489998,115.879997,116.320000,102.694252,1576900
2014-07-08,116.449997,117.650002,116.110001,117.459999,103.700706,2584200
2014-07-09,117.209999,117.989998,117.110001,117.919998,104.422424,2328100
2014-07-10,117.500000,118.639999,117.500000,118.080002,104.564110,2266400
2014-07-11,118.129997,118.250000,117.089996,118.010002,104.502121,1684700
2014-07-14,118.209999,118.489998,117.300003,117.360001,103.926521,1695500
2014-07-15,118.160004,118.250000,117.180000,117.820000,104.333870,2634200
2014-07-16,118.089996,118.440002,117.660004,117.849998,104.360443,1531200
2014-07-17,117.349998,117.540001,116.580002,116.790001,103.421768,1433300
2014-07-18,117.320000,117.800003,116.610001,117.739998,104.263023,2148600
2014-07-21,117.430000,117.910004,116.860001,117.040001,103.643143,1334400
2014-07-22,117.279999,118.040001,117.099998,117.550003,104.094772,1769000
2014-07-23,117.410004,117.760002,117.269997,117.589996,104.130196,1155200
2014-07-24,117.500000,118.279999,117.459999,118.139999,104.617249,1347700
2014-07-25,117.959999,118.029999,117.070000,117.550003,104.094772,1543700
2014-07-28,117.440002,117.660004,116.809998,117.120003,103.713982,1402600
2014-07-29,118.930000,119.599998,118.529999,118.900002,105.290253,2544900
2014-07-30,118.790001,119.070000,117.440002,118.180000,104.652641,2024900
2014-07-31,117.540001,118.339996,117.279999,117.540001,104.085922,2476800
2014-08-01,117.800003,118.330002,117.459999,117.879997,104.386986,2089500
2014-08-04,117.550003,118.379997,117.110001,118.150002,104.626099,1683800
2014-08-05,117.500000,118.199997,117.290001,118.050003,104.537537,1798600
2014-08-06,117.949997,119.970001,117.800003,119.589996,105.901260,2859800
2014-08-07,118.220001,119.000000,117.470001,117.800003,104.316139,2698200
2014-08-08,117.959999,119.400002,117.809998,119.160004,105.520477,2319900
2014-08-11,119.400002,119.510002,118.699997,119.180000,105.538193,1227600
2014-08-12,118.769997,119.269997,118.550003,119.010002,105.387650,1082100
2014-08-13,119.000000,119.099998,118.250000,118.639999,105.060005,1449700
2014-08-14,118.510002,119.269997,118.309998,119.260002,105.609039,1067900
2014-08-15,119.910004,119.949997,117.779999,118.570000,104.998024,2019900
2014-08-18,119.000000,119.680000,118.949997,119.459999,105.786133,1232900
2014-08-19,119.379997,120.750000,119.239998,120.610001,106.804512,1708900
2014-08-20,120.449997,121.230003,120.089996,120.910004,107.070175,1287200
2014-08-21,120.790001,121.879997,120.720001,121.620003,107.698929,1544300
2014-08-22,121.900002,122.059998,121.150002,121.290001,107.406670,1401400
2014-08-25,121.790001,122.000000,121.120003,121.389999,107.495232,1097300
2014-08-26,121.430000,121.589996,120.860001,121.089996,107.229576,1385400
2014-08-27,121.580002,121.580002,120.830002,121.239998,107.362404,1028200
2014-08-28,121.010002,121.250000,120.699997,120.970001,107.123299,799400
2014-08-29,121.680000,121.680000,120.580002,121.080002,107.220703,1047300
2014-09-02,121.000000,121.629997,120.900002,121.559998,107.645767,1469900
2014-09-03,121.699997,121.940002,121.110001,121.349998,107.459793,1901000
2014-09-04,123.000000,125.169998,122.559998,125.150002,110.824837,4440300
2014-09-05,125.040001,127.029999,124.709999,127.010002,112.471954,2910600
2014-09-08,127.050003,127.320000,126.260002,126.599998,112.108871,2057400
2014-09-09,126.139999,126.489998,125.739998,126.110001,111.674965,1500500
2014-09-10,126.309998,126.489998,125.870003,126.169998,111.728081,1014900
2014-09-11,126.160004,126.529999,125.639999,125.940002,111.524429,1511200
2014-09-12,126.250000,126.250000,125.019997,125.370003,111.019669,1598300
2014-09-15,125.570000,126.529999,125.449997,125.709999,111.320747,1615300
2014-09-16,125.599998,126.790001,125.519997,126.430000,111.958344,1684400
2014-09-17,126.029999,126.559998,125.669998,126.010002,111.586426,1594000
2014-09-18,126.209999,126.800003,125.959999,126.480003,112.002617,1401500
2014-09-19,127.290001,127.290001,126.470001,126.500000,112.020317,3018500
2014-09-22,126.370003,126.500000,125.580002,125.830002,111.427010,1453700
2014-09-23,125.959999,125.989998,125.209999,125.510002,111.143639,1563100
2014-09-24,126.089996,127.779999,125.580002,127.620003,113.012123,2076300
2014-09-25,127.449997,127.550003,125.599998,125.660004,111.276474,1819900
2014-09-26,125.410004,125.669998,124.379997,125.540001,111.170212,2045300
2014-09-29,125.029999,125.599998,124.779999,125.320000,110.975388,1171000
2014-09-30,124.860001,125.599998,124.769997,125.320000,110.975388,1665300
2014-10-01,125.250000,125.680000,124.449997,124.760002,110.479485,1408700
2014-10-02,124.989998,126.209999,124.820000,125.790001,111.391586,1545800
2014-10-03,126.199997,127.650002,126.010002,127.089996,112.542793,1770300
2014-10-06,127.559998,127.669998,125.930000,126.209999,111.763504,1907500
2014-10-07,125.349998,125.830002,124.750000,125.269997,110.931107,2334100
2014-10-08,128.199997,128.949997,127.160004,128.729996,113.995071,4262500
2014-10-09,128.220001,130.740005,128.190002,128.410004,113.711700,2962700
2014-10-10,128.259995,131.410004,128.259995,128.899994,114.145599,3353000
2014-10-13,128.570007,128.850006,126.889999,126.970001,112.436531,2445200
2014-10-14,127.500000,127.980003,125.269997,126.250000,111.798965,4003500
2014-10-15,125.099998,125.699997,123.279999,124.300003,110.072144,3784300
2014-10-16,122.680000,123.849998,122.050003,122.949997,108.876671,3542900
2014-10-17,123.769997,125.750000,123.180000,124.650002,110.382080,3198900
2014-10-20,124.830002,128.869995,124.650002,128.419998,113.720551,3499800
2014-10-21,128.940002,130.649994,128.169998,130.279999,115.367638,2105600
2014-10-22,130.559998,131.589996,130.320007,130.539993,115.597885,1880000
2014-10-23,131.029999,131.479996,130.350006,130.589996,115.642166,1763600
2014-10-24,128.580002,130.539993,128.559998,130.440002,115.509323,2490300
2014-10-27,129.240005,131.259995,129.240005,130.919998,115.934387,1629600
2014-10-28,130.970001,131.500000,130.160004,131.059998,116.058372,1439700
2014-10-29,131.289993,132.000000,130.929993,131.929993,116.828773,1705800
2014-10-30,131.500000,133.309998,131.330002,133.000000,117.776314,1302100
2014-10-31,134.449997,134.500000,132.710007,133.369995,118.103981,2373900
2014-11-03,133.820007,134.289993,133.369995,134.270004,118.900940,1947000
2014-11-04,134.610001,136.720001,133.990005,136.550003,120.919952,2802500
2014-11-05,137.490005,137.809998,136.029999,136.500000,120.875687,2116800
2014-11-06,137.389999,137.669998,136.600006,137.089996,121.398132,1685900
2014-11-07,137.050003,137.910004,136.520004,137.710007,121.947159,1589400
2014-11-10,137.850006,137.889999,135.979996,137.690002,121.929451,1958000
2014-11-11,137.779999,137.949997,136.660004,137.050003,121.362740,1495500
2014-11-12,136.699997,137.350006,136.149994,136.899994,121.544716,1910200
2014-11-13,137.639999,138.759995,137.339996,138.710007,123.151726,2235900
2014-11-14,138.929993,138.929993,138.070007,138.479996,122.947510,1598600
2014-11-17,137.210007,138.500000,137.210007,138.470001,122.938644,1228100
2014-11-18,138.479996,139.339996,138.039993,139.210007,123.595673,1574600
2014-11-19,139.089996,140.139999,139.089996,140.009995,124.305893,1362600
2014-11-20,139.059998,140.009995,139.020004,139.250000,123.631157,1518300
2014-11-21,140.800003,140.830002,139.229996,139.720001,124.048439,1849200
2014-11-24,139.330002,139.990005,139.190002,139.800003,124.119453,1645800
2014-11-25,140.100006,140.350006,138.740005,138.869995,123.293747,1865800
2014-11-26,139.500000,140.880005,139.039993,139.750000,124.075050,1631900
2014-11-28,141.300003,142.970001,140.309998,142.119995,126.179237,1442600
2014-12-01,143.320007,143.320007,141.270004,141.979996,126.054932,1952100
2014-12-02,142.429993,143.350006,141.759995,143.059998,127.013771,1765400
2014-12-03,142.979996,143.300003,141.979996,142.690002,126.685326,1793900
2014-12-04,143.490005,143.490005,142.020004,143.020004,126.978287,1315900
2014-12-05,143.179993,143.309998,141.960007,143.250000,127.182465,1198000
2014-12-08,143.050003,143.050003,141.949997,142.330002,126.365662,1945100
2014-12-09,142.130005,143.130005,140.880005,143.039993,126.996048,2090300
2014-12-10,144.940002,146.820007,139.399994,140.250000,124.518951,4910300
2014-12-11,141.089996,142.679993,140.669998,141.410004,125.548897,2401300
2014-12-12,139.990005,141.360001,137.830002,137.880005,122.414833,3663400
2014-12-15,138.649994,139.500000,137.059998,138.190002,122.690041,2451200
2014-12-16,138.529999,139.300003,136.550003,137.309998,121.908737,2470100
2014-12-17,137.309998,139.619995,136.779999,139.330002,123.702202,2428500
2014-12-18,140.179993,141.559998,139.289993,141.559998,125.682022,2903400
2014-12-19,141.500000,142.500000,141.330002,141.770004,125.868477,4030000
2014-12-22,142.339996,143.270004,141.850006,143.210007,127.146965,1776900
2014-12-23,144.529999,144.970001,143.669998,144.149994,127.981522,1459700
2014-12-24,144.559998,144.869995,143.600006,143.649994,127.537643,738700
2014-12-26,143.610001,143.869995,143.080002,143.440002,127.351173,1233100
2014-12-29,143.350006,143.850006,142.740005,143.339996,127.262405,1356400
2014-12-30,143.000000,144.089996,143.000000,143.490005,127.395569,1158800
2014-12-31,143.490005,144.130005,141.690002,141.750000,125.850739,1477900
2015-01-02,141.869995,143.149994,140.809998,141.610001,125.726433,1471000
2015-01-05,141.690002,142.160004,139.800003,140.000000,124.297050,1748500
2015-01-06,140.610001,142.940002,139.850006,141.850006,125.939537,3185200
2015-01-07,142.600006,144.429993,142.360001,144.320007,128.132492,2171600
2015-01-08,145.559998,146.100006,144.940002,145.559998,129.233368,2937700
2015-01-09,144.479996,145.050003,143.220001,143.320007,127.244637,1727000
2015-01-12,143.580002,144.160004,142.119995,142.520004,126.534393,1340600
2015-01-13,142.199997,144.410004,140.389999,141.089996,125.264755,2198500
2015-01-14,140.009995,140.210007,138.240005,139.309998,123.684402,2207900
2015-01-15,139.949997,140.169998,138.619995,139.309998,123.684402,1819600
2015-01-16,139.039993,139.960007,138.220001,139.720001,124.048439,1784800
2015-01-20,140.720001,141.270004,138.360001,139.380005,123.746559,1836100
2015-01-21,138.850006,139.699997,138.380005,139.139999,123.533501,1682000
2015-01-22,139.500000,141.279999,138.389999,141.270004,125.424568,1897500
2015-01-23,141.589996,142.309998,140.869995,142.050003,126.117088,1696800
2015-01-26,141.660004,143.050003,141.570007,142.910004,126.880646,1482800
2015-01-27,142.750000,142.800003,140.869995,140.990005,125.175995,1786500
2015-01-28,141.600006,142.449997,139.559998,139.619995,123.959663,2016300
2015-01-29,140.160004,140.690002,138.910004,140.639999,124.865227,1873400
2015-01-30,143.089996,143.800003,141.339996,142.990005,126.951675,5169000
2015-02-02,144.000000,146.229996,140.130005,146.000000,129.624023,4797500
2015-02-03,146.360001,153.889999,144.770004,153.750000,136.504761,9018400
2015-02-04,152.080002,156.850006,152.070007,155.919998,138.431396,11006300
2015-02-05,149.500000,151.100006,147.520004,149.089996,136.752808,6986700
2015-02-06,149.210007,149.949997,148.160004,148.699997,136.395065,2909200
2015-02-09,148.699997,149.160004,146.820007,147.539993,135.331055,2740200
2015-02-10,147.990005,148.479996,147.000000,148.220001,135.954773,1703400
2015-02-11,148.389999,148.479996,146.550003,147.460007,135.582397,2295800
2015-02-12,148.009995,148.389999,146.860001,147.759995,135.858246,1712200
2015-02-13,148.229996,148.800003,146.940002,147.100006,135.251404,1926800
2015-02-17,147.000000,147.610001,145.660004,147.529999,135.646774,1541500
2015-02-18,147.160004,147.479996,146.529999,147.229996,135.370956,1533700
2015-02-19,146.899994,147.509995,146.460007,146.669998,134.856018,1273700
2015-02-20,146.669998,147.789993,145.899994,147.539993,135.655960,1595600
2015-02-23,148.000000,148.460007,147.029999,148.389999,136.437500,1587300
2015-02-24,149.380005,149.399994,148.000000,148.210007,136.272034,1841900
2015-02-25,147.699997,148.600006,147.190002,147.479996,135.600800,1602700
2015-02-26,147.070007,147.610001,146.199997,146.649994,134.837662,1892600
2015-02-27,147.559998,147.559998,145.830002,146.960007,135.122711,3036200
2015-03-02,147.320007,148.490005,147.320007,147.940002,136.023743,2108600
2015-03-03,147.940002,148.139999,146.660004,147.369995,135.499664,1514300
2015-03-04,147.839996,147.979996,145.779999,147.169998,135.315781,2200700
2015-03-05,150.770004,151.750000,149.000000,151.169998,138.993607,4471100
2015-03-06,149.289993,150.149994,148.169998,149.539993,137.494873,3014900
2015-03-09,149.789993,150.990005,149.550003,150.679993,138.543045,1727900
2015-03-10,149.750000,150.149994,148.149994,148.160004,136.226028,2101300
2015-03-11,148.330002,148.990005,147.339996,147.399994,135.527252,1734300
2015-03-12,148.380005,149.639999,147.399994,149.440002,137.402939,1564000
2015-03-13,149.089996,149.910004,148.149994,149.279999,137.255814,1470100
2015-03-16,149.720001,151.000000,149.279999,149.990005,137.908661,2532700
2015-03-17,149.389999,150.199997,148.429993,150.029999,137.945404,1970000
2015-03-18,150.000000,151.630005,148.250000,150.929993,138.772934,2772500
2015-03-19,151.000000,151.500000,150.320007,151.309998,139.122330,1862900
2015-03-20,152.130005,153.149994,151.750000,152.589996,140.299194,5859300
2015-03-23,153.149994,153.559998,152.699997,152.929993,140.611801,1665900
2015-03-24,152.949997,154.229996,152.889999,153.139999,140.804886,1637000
2015-03-25,153.550003,153.960007,151.089996,151.089996,138.920013,2266800
2015-03-26,149.320007,150.770004,149.169998,150.059998,137.973022,1554800
2015-03-27,150.210007,151.220001,150.020004,150.470001,138.350006,1320300
2015-03-30,150.910004,152.589996,150.800003,152.369995,140.096939,1463800
2015-03-31,151.839996,153.000000,151.250000,151.500000,139.296982,1886100
2015-04-01,151.830002,151.869995,149.699997,150.240005,138.138489,1791100
2015-04-02,150.470001,152.000000,150.360001,151.630005,139.416504,1095300
2015-04-06,151.369995,152.839996,150.600006,152.500000,140.216461,1767600
2015-04-07,152.529999,152.949997,151.720001,151.779999,139.554443,1391700
2015-04-08,152.229996,152.669998,151.190002,152.000000,139.756714,1483000
2015-04-09,150.570007,151.000000,148.270004,148.809998,136.823685,3401800
2015-04-10,149.399994,150.029999,148.619995,149.639999,137.586823,1572900
2015-04-13,149.440002,150.339996,148.929993,149.020004,137.016739,1120200
2015-04-14,149.000000,150.100006,147.720001,149.520004,137.476486,1540800
2015-04-15,149.580002,150.669998,149.050003,149.070007,137.062744,1404700
2015-04-16,148.759995,148.899994,146.910004,147.110001,135.260590,2680600
2015-04-17,146.580002,146.729996,143.100006,144.570007,132.925217,4369300
2015-04-20,146.649994,147.250000,145.750000,146.309998,134.525055,2881900
2015-04-21,146.979996,148.080002,146.600006,147.339996,135.472076,1616700
2015-04-22,147.929993,147.929993,146.279999,146.979996,135.141068,1423500
2015-04-23,146.600006,147.949997,146.270004,147.300003,135.435333,1351800
2015-04-24,147.330002,148.399994,146.869995,148.119995,136.189255,1421100
2015-04-27,148.300003,148.509995,146.860001,146.960007,135.122711,1717000
2015-04-28,146.889999,147.190002,146.050003,146.610001,134.800919,1302100
2015-04-29,145.880005,146.250000,143.869995,144.460007,133.187469,1719000
2015-04-30,143.850006,144.899994,142.539993,143.050003,131.887482,2523200
2015-05-01,143.460007,145.740005,143.220001,145.389999,134.044876,1504700
2015-05-04,145.389999,146.210007,144.610001,145.750000,134.376755,1288800
2015-05-05,145.119995,145.740005,144.289993,144.500000,133.224335,1769600
2015-05-06,145.350006,145.839996,144.009995,144.770004,133.473251,1737300
2015-05-07,144.520004,145.610001,144.009995,144.559998,133.279663,2564500
2015-05-08,146.000000,147.559998,145.800003,145.880005,134.496628,1728700
2015-05-11,145.539993,146.330002,144.199997,144.270004,133.012268,1905800
2015-05-12,144.000000,145.000000,143.419998,144.070007,132.827896,1923900
2015-05-13,143.880005,145.289993,142.720001,143.240005,132.062637,2135900
2015-05-14,144.130005,144.130005,141.529999,142.600006,131.472610,3023400
2015-05-15,143.220001,144.960007,142.740005,144.830002,133.528595,2357000
2015-05-18,144.740005,145.289993,144.050003,145.059998,133.740631,1451700
2015-05-19,144.809998,145.500000,144.309998,144.740005,133.445633,1332700
2015-05-20,145.059998,145.059998,143.259995,143.490005,132.293121,1640900
2015-05-21,143.369995,144.589996,142.850006,143.940002,132.707993,1539400
2015-05-22,143.899994,144.759995,143.399994,143.679993,132.468338,1189500
2015-05-26,144.080002,144.410004,143.080002,143.250000,132.071869,2477400
2015-05-27,143.630005,145.639999,143.110001,145.419998,134.072540,2954100
2015-05-28,144.320007,145.970001,143.160004,144.259995,133.003021,3206200
2015-05-29,143.779999,143.949997,141.770004,142.589996,131.463333,3015000
2015-06-01,143.050003,143.250000,141.899994,142.389999,131.278976,2182700
2015-06-02,141.970001,142.669998,140.889999,141.399994,130.366196,1962200
2015-06-03,141.669998,142.509995,141.179993,142.130005,131.039276,1858200
2015-06-04,141.369995,142.500000,140.330002,140.649994,129.674744,2898600
2015-06-05,140.740005,140.809998,138.740005,138.779999,127.950653,3203200
2015-06-08,138.910004,138.910004,138.020004,138.050003,127.277634,1877700
2015-06-09,137.919998,138.759995,137.809998,138.039993,127.268425,2039100
2015-06-10,138.320007,139.940002,138.259995,139.429993,128.549957,1725600
2015-06-11,139.639999,140.470001,139.190002,139.320007,128.448547,1342300
2015-06-12,139.059998,139.300003,138.509995,138.779999,127.950653,1290700
2015-06-15,137.940002,138.320007,137.149994,137.229996,126.521629,1939500
2015-06-16,137.199997,138.240005,137.149994,137.979996,127.213104,1553600
2015-06-17,137.940002,139.320007,137.880005,138.880005,128.042877,1508100
2015-06-18,139.490005,141.100006,139.220001,140.500000,129.536484,2074100
2015-06-19,140.589996,141.479996,140.179993,140.300003,129.352066,2758200
2015-06-22,140.839996,141.169998,140.080002,140.190002,129.250656,1415700
2015-06-23,140.440002,140.899994,139.529999,139.649994,128.752747,1489400
2015-06-24,139.339996,139.860001,138.279999,138.339996,127.544975,1965900
2015-06-25,138.449997,139.910004,137.419998,137.449997,126.724449,1660900
2015-06-26,137.940002,138.639999,137.529999,138.059998,127.286842,2248900
2015-06-29,137.009995,137.820007,135.660004,135.690002,125.101807,1963200
2015-06-30,136.380005,136.710007,134.729996,135.059998,124.520943,2454300
2015-07-01,135.789993,136.570007,135.539993,136.490005,125.839378,1707000
2015-07-02,137.000000,137.199997,136.279999,136.389999,125.747139,1148400
2015-07-06,135.149994,136.839996,135.059998,135.880005,125.276970,2450400
2015-07-07,136.300003,140.869995,136.029999,140.500000,129.536484,3790000
2015-07-08,139.979996,140.529999,139.270004,139.899994,128.983261,2917100
2015-07-09,141.350006,141.500000,137.710007,139.449997,128.568375,3317600
2015-07-10,141.710007,143.429993,141.169998,142.720001,131.583237,2846000
2015-07-13,143.860001,145.070007,143.500000,144.059998,132.818649,1847800
2015-07-14,143.649994,144.289993,143.160004,143.929993,132.698807,1512800
2015-07-15,143.929993,144.179993,142.919998,143.630005,132.422226,1306700
2015-07-16,144.149994,144.490005,143.440002,144.330002,133.067566,1148100
2015-07-17,144.119995,144.889999,143.160004,144.679993,133.390259,1842100
2015-07-20,144.580002,145.229996,144.020004,145.039993,133.722183,1243600
2015-07-21,145.190002,145.399994,144.429993,144.940002,133.630005,1587800
2015-07-22,145.220001,146.479996,145.020004,146.380005,134.957626,1612000
2015-07-23,146.850006,147.000000,145.380005,145.600006,134.238495,1356100
2015-07-24,145.710007,145.929993,144.889999,144.990005,133.676117,1272700
2015-07-27,144.779999,144.889999,143.529999,144.250000,132.993805,1431300
2015-07-28,144.529999,144.699997,142.910004,144.550003,133.270416,1376500
2015-07-29,144.800003,146.759995,144.750000,145.380005,134.035660,1840500
2015-07-30,145.149994,145.860001,144.020004,145.300003,133.961914,1392700
2015-07-31,146.190002,146.190002,145.009995,145.300003,133.961914,1386700
2015-08-03,145.779999,146.110001,144.649994,145.520004,134.164749,1328100
2015-08-04,145.110001,145.820007,144.190002,144.839996,133.537781,1315300
2015-08-05,145.830002,147.039993,145.649994,146.889999,135.427841,1687800
2015-08-06,147.149994,147.589996,145.979996,146.440002,135.012939,1948000
2015-08-07,146.020004,146.440002,144.350006,145.259995,133.925049,1228300
2015-08-10,146.300003,146.789993,145.679993,146.250000,134.837769,1072600
2015-08-11,145.279999,146.289993,145.009995,145.889999,134.505875,1248900
2015-08-12,144.949997,146.720001,143.350006,146.490005,135.430374,1963800
2015-08-13,146.360001,146.979996,145.179993,145.270004,134.302460,1114000
2015-08-14,144.880005,146.419998,144.880005,146.089996,135.060532,1210400
2015-08-17,145.149994,146.240005,144.979996,146.089996,135.060532,912600
2015-08-18,146.160004,146.479996,145.119995,145.630005,134.635315,1099100
2015-08-19,145.389999,145.940002,143.639999,145.169998,134.210022,1436100
2015-08-20,144.289993,144.880005,143.289993,143.710007,132.860275,1785100
2015-08-21,142.220001,143.330002,138.990005,138.990005,128.496613,3611400
2015-08-24,131.970001,137.160004,117.029999,132.970001,122.931084,5205800
2015-08-25,136.779999,138.380005,132.649994,132.710007,122.690712,4645100
2015-08-26,136.110001,138.279999,133.350006,138.160004,127.729248,3094900
2015-08-27,140.470001,140.750000,137.589996,140.210007,129.624496,2603100
2015-08-28,139.750000,140.300003,138.639999,139.949997,129.384109,1850900
2015-08-31,139.250000,140.229996,138.509995,140.050003,129.476547,2998200
2015-09-01,137.580002,139.899994,137.500000,138.300003,127.858696,2968200
2015-09-02,139.830002,140.869995,138.419998,140.419998,129.818649,1809900
2015-09-03,140.940002,141.699997,140.100006,140.479996,129.874084,1615600
2015-09-04,138.800003,139.460007,138.179993,138.479996,128.025101,2124500
2015-09-08,140.539993,141.479996,139.119995,141.429993,130.752396,1638000
2015-09-09,142.350006,142.350006,139.389999,139.679993,129.134491,1383100
